Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
8156	atmos	1422011941.785	     1.251	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWindmax/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8158	bio	1422011942.439	     0.838	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsut/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8159	bio	1422011942.553	     0.796	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/va200/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8120	litho	1422011924.165	    19.453	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/ua200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8161	bio	1422011942.776	     0.996	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/clt/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8164	bio	1422011943.399	     1.340	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWindmax/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8154	atmos	1422011941.433	     3.947	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/sem/rlus/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8157	atmos	1422011941.898	     3.687	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/sem/rlus/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8128	thermo	1422011926.491	    19.286	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/va200/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8142	atmos	1422011934.583	    11.663	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/rsus/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8169	atmos	1422011945.592	     0.834	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/rsdt/IPSL-INERIS/ECMWF-ERAINT/WRF331F/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8166	bio	1422011943.777	     2.656	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/rsut/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8168	atmos	1422011945.388	     1.502	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWindmax/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8117	thermo	1422011923.463	    23.458	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/sem/rlus/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8127	thermo	1422011926.358	    21.582	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp26/sem/rlus/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8109	litho	1422011921.416	    26.532	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsus/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8134	thermo	1422011928.264	    19.736	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/sem/rlus/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8175	thermo	1422011947.018	     0.983	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/rsut/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8131	litho	1422011926.843	    21.953	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWind/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8178	thermo	1422011948.181	     0.979	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsds/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8122	litho	1422011924.775	    25.008	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/sem/rlus/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8182	litho	1422011949.790	     1.166	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rsds/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8129	thermo	1422011926.618	    24.519	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/sem/rlus/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8172	atmos	1422011946.433	     4.941	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsds/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8162	atmos	1422011943.043	     9.812	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/sfcWindmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8144	bio	1422011935.401	    18.707	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/sem/rlus/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8171	atmos	1422011946.251	     7.867	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rsds/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8184	thermo	1422011951.144	     2.973	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/snm/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8185	atmos	1422011951.381	     2.983	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/rsut/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8183	litho	1422011950.965	     3.546	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/va850/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8189	atmos	1422011954.363	     0.723	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp26/sem/rsds/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8188	thermo	1422011954.234	     2.170	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rsds/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8187	bio	1422011954.117	     3.205	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsds/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8193	thermo	1422011956.408	     2.288	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/mon/snm/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8174	atmos	1422011946.896	    12.667	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/rsut/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8148	litho	1422011937.096	    22.680	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/sem/rlus/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8192	atmos	1422011955.091	     4.691	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/clt/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8160	bio	1422011942.667	    17.175	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWindmax/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8196	atmos	1422011959.569	     0.694	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/ua200/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8199	atmos	1422011960.046	     0.684	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/ua850/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8200	atmos	1422011960.268	     0.667	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/ua200/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8201	atmos	1422011960.736	     0.764	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rlds/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8202	atmos	1422011960.941	     0.756	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rlds/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8203	atmos	1422011961.506	     0.677	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/clt/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8204	atmos	1422011961.703	     0.667	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/rsut/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8198	bio	1422011959.919	     2.632	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/mon/snw/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8206	atmos	1422011962.376	     0.672	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/mon/snd/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8197	litho	1422011959.782	     3.493	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/cll/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8208	atmos	1422011963.054	     1.040	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2014-12-23/EUR-11/rcp85/sem/hfss/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8205	atmos	1422011962.189	     2.338	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/evaluation/mon/rlus/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8143	atmos	1422011934.874	    30.324	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/rsus/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8170	thermo	1422011945.783	    19.423	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/va200/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8211	atmos	1422011964.534	     0.730	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/prc/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8163	bio	1422011943.282	    22.883	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/sfcWindmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8214	atmos	1422011965.460	     0.711	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/ua200/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8207	bio	1422011962.556	     3.766	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rlds/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8186	atmos	1422011952.861	    13.779	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/clt/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8216	atmos	1422011966.322	     0.846	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/ua200/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8218	atmos	1422011966.646	     0.530	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/mon/uas/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8219	atmos	1422011967.176	     0.607	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/ua200/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8220	atmos	1422011967.296	     0.614	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rlds/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8213	thermo	1422011965.337	     2.905	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/mon/snd/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8167	bio	1422011944.745	    23.564	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/sfcWind/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8221	atmos	1422011967.791	     0.826	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/tasmin/IPSL-INERIS/ECMWF-ERAINT/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8222	atmos	1422011967.917	     0.744	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/snm/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8210	atmos	1422011964.100	     4.851	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/pr/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8215	bio	1422011966.172	     2.785	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/mon/vas/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8212	atmos	1422011965.205	     3.980	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/pr/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8225	atmos	1422011968.624	     0.592	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/huss/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8217	bio	1422011966.438	     2.835	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rlds/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8176	thermo	1422011947.948	    21.521	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/rsut/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8179	thermo	1422011948.295	    21.174	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/rsds/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8227	atmos	1422011968.957	     0.638	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp26/sem/huss/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8231	atmos	1422011969.412	     0.696	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/snw/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8173	bio	1422011946.568	    23.546	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/va200/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8224	bio	1422011968.373	     1.848	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2014-12-23/EUR-11/rcp85/sem/va850/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8234	atmos	1422011969.754	     0.654	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/snw/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8181	thermo	1422011949.166	    21.252	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/huss/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8235	atmos	1422011970.114	     0.669	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/snd/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8232	thermo	1422011969.527	     1.460	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/huss/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8233	thermo	1422011969.639	     1.486	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/huss/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8239	atmos	1422011970.563	     0.569	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/ts/IPSL-INERIS/ECMWF-ERAINT/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8236	bio	1422011970.221	     2.094	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/huss/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8243	atmos	1422011971.256	     1.069	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsds/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8229	atmos	1422011969.191	     3.486	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWind/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8241	thermo	1422011970.993	     1.750	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rsds/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8165	litho	1422011943.626	    29.850	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/sfcWind/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8177	litho	1422011948.068	    27.921	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/sem/rsds/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8247	thermo	1422011972.807	     3.672	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/tasmax/IPSL-INERIS/ECMWF-ERAINT/WRF331F/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8245	atmos	1422011972.457	     4.775	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/mon/sfcWindmax/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8246	atmos	1422011972.683	     4.951	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/sfcWind/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8251	atmos	1422011977.237	     0.696	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rlus/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8180	litho	1422011948.803	    29.236	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/sem/huss/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8252	atmos	1422011977.642	     0.679	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rlus/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8195	thermo	1422011958.705	    19.812	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/sem/rsds/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8255	atmos	1422011978.328	     0.809	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/day/prc/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8194	bio	1422011957.329	    22.125	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rsds/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8240	atmos	1422011970.791	     8.948	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/sem/vas/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
8250	thermo	1422011976.486	     3.260	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/mon/mrfso/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8257	atmos	1422011979.142	     0.739	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/sem/rlus/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
8259	atmos	1422011979.746	     0.761	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/prc/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
8190	atmos	1422011954.480	    26.101	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/historical/mon/mrso/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
